,id,epoch,split,loss
115,BraTS20_Training_319,0,train,0.7483315467834473
116,BraTS20_Training_103,0,train,0.7165119051933289
117,BraTS20_Training_352,0,train,0.8905618786811829
118,BraTS20_Training_052,0,train,0.6779113411903381
119,BraTS20_Training_059,0,train,0.7627153992652893
120,BraTS20_Training_051,0,train,0.6179559230804443
121,BraTS20_Training_301,0,train,0.6704441905021667
122,BraTS20_Training_161,0,train,0.9801587462425232
123,BraTS20_Training_014,0,train,0.5862287878990173
124,BraTS20_Training_292,0,train,0.7756919860839844
125,BraTS20_Training_149,0,train,0.5985321998596191
126,BraTS20_Training_305,0,train,0.8083133697509766
127,BraTS20_Training_150,0,train,0.6962171196937561
128,BraTS20_Training_003,0,train,0.8183860182762146
129,BraTS20_Training_317,0,train,0.9869022369384766
130,BraTS20_Training_116,0,train,0.6048530340194702
131,BraTS20_Training_254,0,train,0.5268888473510742
132,BraTS20_Training_072,0,train,0.5987282395362854
133,BraTS20_Training_242,0,train,0.5959950685501099
134,BraTS20_Training_042,0,train,0.5610877871513367
135,BraTS20_Training_244,0,train,0.5222373604774475
136,BraTS20_Training_345,0,train,0.5788313150405884
137,BraTS20_Training_005,0,train,0.9021543860435486
138,BraTS20_Training_185,0,train,0.6174378991127014
139,BraTS20_Training_241,0,train,0.48703137040138245
140,BraTS20_Training_012,0,train,0.580112874507904
141,BraTS20_Training_050,0,train,0.5389514565467834
142,BraTS20_Training_137,0,train,0.47613832354545593
143,BraTS20_Training_262,0,train,0.5902619361877441
144,BraTS20_Training_070,0,train,0.6253283619880676
145,BraTS20_Training_067,0,train,0.43297433853149414
146,BraTS20_Training_233,0,train,0.7963495850563049
147,BraTS20_Training_009,0,train,0.49232837557792664
148,BraTS20_Training_338,0,train,0.5247020125389099
149,BraTS20_Training_175,0,train,0.40191182494163513
150,BraTS20_Training_229,0,train,0.4015832543373108
151,BraTS20_Training_228,0,train,0.6212835311889648
152,BraTS20_Training_132,0,train,0.45065242052078247
153,BraTS20_Training_369,0,train,0.4339863359928131
154,BraTS20_Training_281,0,train,0.5337201952934265
155,BraTS20_Training_205,0,train,0.5713401436805725
156,BraTS20_Training_151,0,train,0.6513123512268066
157,BraTS20_Training_106,0,train,0.46747732162475586
158,BraTS20_Training_121,0,train,0.45639047026634216
159,BraTS20_Training_017,0,train,0.51661616563797
160,BraTS20_Training_312,0,train,0.6012362241744995
161,BraTS20_Training_356,0,train,0.8273313641548157
162,BraTS20_Training_285,0,train,0.7092471718788147
163,BraTS20_Training_324,0,train,0.7033289074897766
164,BraTS20_Training_328,0,train,0.5456154942512512
165,BraTS20_Training_206,0,train,0.684248149394989
166,BraTS20_Training_113,0,train,0.4833067059516907
167,BraTS20_Training_027,0,train,0.6256548166275024
168,BraTS20_Training_117,0,train,0.4888736307621002
169,BraTS20_Training_236,0,train,0.4504442811012268
170,BraTS20_Training_294,0,train,0.5904811024665833
171,BraTS20_Training_126,0,train,0.49217119812965393
172,BraTS20_Training_065,0,train,0.680472731590271
173,BraTS20_Training_136,0,train,0.6278274059295654
174,BraTS20_Training_344,0,train,0.4852781295776367
175,BraTS20_Training_141,0,train,0.615994393825531
176,BraTS20_Training_341,0,train,0.6675874590873718
177,BraTS20_Training_274,0,train,0.5818871259689331
178,BraTS20_Training_135,0,train,0.4023549556732178
179,BraTS20_Training_075,0,train,0.5022991299629211
180,BraTS20_Training_263,0,train,0.5971254706382751
181,BraTS20_Training_237,0,train,0.4720785319805145
182,BraTS20_Training_190,0,train,0.9841923117637634
183,BraTS20_Training_302,0,train,0.715584397315979
184,BraTS20_Training_270,0,train,0.4795417785644531
185,BraTS20_Training_290,0,train,0.4581105709075928
186,BraTS20_Training_235,0,train,0.40236303210258484
187,BraTS20_Training_271,0,train,0.6456016898155212
188,BraTS20_Training_071,0,train,0.4131565988063812
189,BraTS20_Training_202,0,train,0.6666257381439209
190,BraTS20_Training_068,0,train,0.5241373181343079
191,BraTS20_Training_018,0,train,0.6223112940788269
192,BraTS20_Training_081,0,train,0.5238356590270996
193,BraTS20_Training_300,0,train,0.6538199186325073
194,BraTS20_Training_168,0,train,0.4497075080871582
195,BraTS20_Training_163,0,train,0.3413586914539337
196,BraTS20_Training_097,0,train,0.43079662322998047
197,BraTS20_Training_045,0,train,0.36132264137268066
198,BraTS20_Training_198,0,train,0.3579574525356293
199,BraTS20_Training_212,0,train,0.5595712661743164
200,BraTS20_Training_112,0,train,0.3752797544002533
201,BraTS20_Training_029,0,train,0.47185608744621277
202,BraTS20_Training_330,0,train,0.5878613591194153
203,BraTS20_Training_201,0,train,0.3324192762374878
204,BraTS20_Training_193,0,train,0.3479774296283722
205,BraTS20_Training_148,0,train,0.8436893820762634
206,BraTS20_Training_173,0,train,0.5139026045799255
207,BraTS20_Training_261,0,train,0.4533444046974182
208,BraTS20_Training_002,0,train,0.47937098145484924
209,BraTS20_Training_166,0,train,0.3326173424720764
210,BraTS20_Training_131,0,train,0.4185658395290375
211,BraTS20_Training_304,0,train,0.6918363571166992
212,BraTS20_Training_296,0,train,0.4142419993877411
213,BraTS20_Training_325,0,train,0.6502842903137207
214,BraTS20_Training_365,0,train,0.46682286262512207
215,BraTS20_Training_055,0,train,0.4017367362976074
216,BraTS20_Training_104,0,train,0.3486156165599823
217,BraTS20_Training_335,0,train,0.5483930110931396
218,BraTS20_Training_130,0,train,0.41103217005729675
219,BraTS20_Training_060,0,train,0.42171841859817505
220,BraTS20_Training_351,0,train,0.5081230998039246
221,BraTS20_Training_159,0,train,0.5044599771499634
222,BraTS20_Training_350,0,train,0.4336584210395813
223,BraTS20_Training_364,0,train,0.41519299149513245
224,BraTS20_Training_061,0,train,0.5436071157455444
225,BraTS20_Training_314,0,train,0.8005731701850891
226,BraTS20_Training_283,0,train,0.45798593759536743
227,BraTS20_Training_223,0,train,0.8750413060188293
228,BraTS20_Training_054,0,train,0.4115391671657562
229,BraTS20_Training_273,0,train,0.5899331569671631
230,BraTS20_Training_199,0,train,0.32898077368736267
231,BraTS20_Training_187,0,train,0.3508525490760803
232,BraTS20_Training_282,0,train,0.3960622549057007
233,BraTS20_Training_152,0,train,0.3379897177219391
234,BraTS20_Training_284,0,train,0.7483306527137756
235,BraTS20_Training_347,0,train,0.42734795808792114
236,BraTS20_Training_308,1,train,0.5486127138137817
237,BraTS20_Training_137,1,train,0.3830503225326538
238,BraTS20_Training_033,1,train,0.3512885868549347
239,BraTS20_Training_164,1,train,0.43862295150756836
240,BraTS20_Training_053,1,train,0.3974013924598694
241,BraTS20_Training_363,1,train,0.3090348541736603
242,BraTS20_Training_130,1,train,0.40598270297050476
243,BraTS20_Training_339,1,train,0.4670405089855194
244,BraTS20_Training_246,1,train,0.39056169986724854
245,BraTS20_Training_353,1,train,0.538273274898529
246,BraTS20_Training_336,1,train,0.5338905453681946
247,BraTS20_Training_213,1,train,0.5849887132644653
248,BraTS20_Training_189,1,train,0.3432426452636719
249,BraTS20_Training_035,1,train,0.43358102440834045
250,BraTS20_Training_222,1,train,0.42811545729637146
251,BraTS20_Training_128,1,train,0.4828616678714752
252,BraTS20_Training_084,1,train,0.39373812079429626
253,BraTS20_Training_335,1,train,0.5130506753921509
254,BraTS20_Training_307,1,train,0.6194444894790649
255,BraTS20_Training_021,1,train,0.7039183974266052
256,BraTS20_Training_274,1,train,0.57231205701828
257,BraTS20_Training_011,1,train,0.9518648982048035
258,BraTS20_Training_355,1,train,0.381116658449173
259,BraTS20_Training_200,1,train,0.40020447969436646
260,BraTS20_Training_277,1,train,0.9928459525108337
261,BraTS20_Training_284,1,train,0.6314677596092224
262,BraTS20_Training_205,1,train,0.4529714584350586
263,BraTS20_Training_147,1,train,0.5320647954940796
264,BraTS20_Training_325,1,train,0.7632654309272766
265,BraTS20_Training_291,1,train,0.5219845771789551
266,BraTS20_Training_228,1,train,0.3903951346874237
267,BraTS20_Training_072,1,train,0.4462759494781494
268,BraTS20_Training_151,1,train,0.5123698115348816
269,BraTS20_Training_029,1,train,0.47412213683128357
270,BraTS20_Training_131,1,train,0.42492666840553284
271,BraTS20_Training_235,1,train,0.3569296896457672
272,BraTS20_Training_331,1,train,0.5043297410011292
273,BraTS20_Training_167,1,train,0.39578375220298767
274,BraTS20_Training_233,1,train,0.9341232180595398
275,BraTS20_Training_018,1,train,0.5810940861701965
276,BraTS20_Training_348,1,train,0.4660375714302063
277,BraTS20_Training_087,1,train,0.5990708470344543
278,BraTS20_Training_028,1,train,0.46852436661720276
279,BraTS20_Training_295,1,train,0.5531073808670044
280,BraTS20_Training_359,1,train,0.7915302515029907
281,BraTS20_Training_296,1,train,0.42184367775917053
282,BraTS20_Training_008,1,train,0.5329174995422363
283,BraTS20_Training_061,1,train,0.48513951897621155
284,BraTS20_Training_144,1,train,0.30893415212631226
285,BraTS20_Training_317,1,train,0.3929460942745209
286,BraTS20_Training_258,1,train,0.44071006774902344
287,BraTS20_Training_227,1,train,0.5424556136131287
288,BraTS20_Training_036,1,train,0.4178393483161926
289,BraTS20_Training_263,1,train,0.5041722655296326
290,BraTS20_Training_117,1,train,0.35547831654548645
291,BraTS20_Training_107,1,train,0.33398786187171936
292,BraTS20_Training_300,1,train,0.5853058695793152
293,BraTS20_Training_349,1,train,0.4812896251678467
294,BraTS20_Training_352,1,train,0.46901074051856995
295,BraTS20_Training_319,1,train,0.592801034450531
296,BraTS20_Training_173,1,train,0.4747297763824463
297,BraTS20_Training_051,1,train,0.40363264083862305
298,BraTS20_Training_207,1,train,0.38751721382141113
299,BraTS20_Training_037,1,train,0.3565901219844818
300,BraTS20_Training_065,1,train,0.6419596672058105
301,BraTS20_Training_089,1,train,0.3888204097747803
302,BraTS20_Training_281,1,train,0.4458857476711273
303,BraTS20_Training_002,1,train,0.45055094361305237
304,BraTS20_Training_206,1,train,0.551047682762146
305,BraTS20_Training_101,1,train,0.37427520751953125
306,BraTS20_Training_042,1,train,0.40877676010131836
307,BraTS20_Training_269,1,train,0.5077478885650635
308,BraTS20_Training_172,1,train,0.4473933279514313
309,BraTS20_Training_347,1,train,0.39340245723724365
310,BraTS20_Training_132,1,train,0.3554539084434509
311,BraTS20_Training_322,1,train,0.5893186926841736
312,BraTS20_Training_254,1,train,0.32177039980888367
313,BraTS20_Training_198,1,train,0.35158130526542664
314,BraTS20_Training_285,1,train,0.6975643038749695
315,BraTS20_Training_159,1,train,0.5408241152763367
316,BraTS20_Training_211,1,train,0.42120620608329773
317,BraTS20_Training_301,1,train,0.49291402101516724
318,BraTS20_Training_225,1,train,0.2600785791873932
319,BraTS20_Training_344,1,train,0.4049626886844635
320,BraTS20_Training_022,1,train,0.4152136743068695
321,BraTS20_Training_155,1,train,0.4054313600063324
322,BraTS20_Training_364,1,train,0.4435299038887024
323,BraTS20_Training_340,1,train,0.4180006980895996
324,BraTS20_Training_112,1,train,0.3349741995334625
325,BraTS20_Training_365,1,train,0.44179654121398926
326,BraTS20_Training_241,1,train,0.7304277420043945
327,BraTS20_Training_229,1,train,0.291036993265152
328,BraTS20_Training_148,1,train,0.8368838429450989
329,BraTS20_Training_150,1,train,0.33995524048805237
330,BraTS20_Training_039,1,train,0.49878761172294617
331,BraTS20_Training_216,1,train,0.4599061906337738
332,BraTS20_Training_103,1,train,0.5029838681221008
333,BraTS20_Training_003,1,train,0.527567982673645
334,BraTS20_Training_093,1,train,0.3262452185153961
335,BraTS20_Training_292,1,train,0.5591632723808289
336,BraTS20_Training_007,1,train,0.9290262460708618
337,BraTS20_Training_268,1,train,0.5348541140556335
338,BraTS20_Training_019,1,train,0.4323252737522125
339,BraTS20_Training_030,1,train,0.9695741534233093
340,BraTS20_Training_183,1,train,0.5380740761756897
341,BraTS20_Training_114,1,train,0.3751410245895386
342,BraTS20_Training_218,1,train,0.30041444301605225
343,BraTS20_Training_106,1,train,0.35885462164878845
344,BraTS20_Training_237,1,train,0.3626737594604492
345,BraTS20_Training_009,1,train,0.3699157238006592
346,BraTS20_Training_249,1,train,0.3124881386756897
347,BraTS20_Training_266,1,train,0.4980370104312897
348,BraTS20_Training_345,1,train,0.46605291962623596
349,BraTS20_Training_199,1,train,0.28888192772865295
350,BraTS20_Training_119,1,train,0.5230557918548584
351,BraTS20_Training_126,1,train,0.3876612186431885
352,BraTS20_Training_067,1,train,0.3511989712715149
353,BraTS20_Training_098,1,train,0.32938435673713684
354,BraTS20_Training_044,1,train,0.5738291144371033
355,BraTS20_Training_113,1,train,0.35553330183029175
356,BraTS20_Training_139,1,train,0.3941090703010559
357,BraTS20_Training_182,1,train,0.3660244047641754
358,BraTS20_Training_282,1,train,0.33889099955558777
359,BraTS20_Training_141,1,train,0.5212468504905701
360,BraTS20_Training_017,1,train,0.3757612407207489
361,BraTS20_Training_208,1,train,0.4766930639743805
362,BraTS20_Training_290,1,train,0.4360640048980713
363,BraTS20_Training_360,1,train,0.28792986273765564
364,BraTS20_Training_121,1,train,0.3475707471370697
365,BraTS20_Training_273,1,train,0.5822603106498718
366,BraTS20_Training_193,1,train,0.33501505851745605
367,BraTS20_Training_190,1,train,0.3376829922199249
368,BraTS20_Training_124,1,train,0.3381822109222412
369,BraTS20_Training_162,1,train,0.2752535939216614
370,BraTS20_Training_201,1,train,0.38081464171409607
371,BraTS20_Training_299,1,train,0.6021756529808044
372,BraTS20_Training_350,1,train,0.2931828200817108
373,BraTS20_Training_075,1,train,0.4810618460178375
374,BraTS20_Training_185,1,train,0.3567372262477875
375,BraTS20_Training_314,1,train,0.6298441886901855
376,BraTS20_Training_330,1,train,0.5194544196128845
377,BraTS20_Training_027,1,train,0.5079635977745056
378,BraTS20_Training_280,1,train,0.46446308493614197
379,BraTS20_Training_097,1,train,0.36912909150123596
380,BraTS20_Training_262,1,train,0.3763411045074463
381,BraTS20_Training_171,1,train,0.5716503262519836
382,BraTS20_Training_168,1,train,0.4012312889099121
383,BraTS20_Training_260,1,train,0.510409951210022
384,BraTS20_Training_081,1,train,0.3955089747905731
385,BraTS20_Training_163,1,train,0.32214972376823425
386,BraTS20_Training_178,1,train,0.3308120369911194
387,BraTS20_Training_272,1,train,0.4402185380458832
388,BraTS20_Training_060,1,train,0.46508246660232544
389,BraTS20_Training_071,1,train,0.292959988117218
390,BraTS20_Training_261,1,train,0.42629948258399963
391,BraTS20_Training_175,1,train,0.3061477839946747
392,BraTS20_Training_337,1,train,0.4338536858558655
393,BraTS20_Training_085,1,train,0.4954947531223297
394,BraTS20_Training_069,1,train,0.47344669699668884
395,BraTS20_Training_369,1,train,0.3242042064666748
396,BraTS20_Training_134,1,train,0.4530477225780487
397,BraTS20_Training_187,1,train,0.33750051259994507
398,BraTS20_Training_354,1,train,0.42488405108451843
399,BraTS20_Training_108,1,train,0.43426942825317383
400,BraTS20_Training_149,1,train,0.2831413447856903
401,BraTS20_Training_055,1,train,0.3384445309638977
402,BraTS20_Training_161,1,train,0.3612448573112488
403,BraTS20_Training_165,1,train,0.27145907282829285
404,BraTS20_Training_135,1,train,0.31371840834617615
405,BraTS20_Training_361,1,train,0.4198794960975647
406,BraTS20_Training_104,1,train,0.29711025953292847
407,BraTS20_Training_341,1,train,0.5600487589836121
408,BraTS20_Training_116,1,train,0.369405061006546
409,BraTS20_Training_129,1,train,0.3875185251235962
410,BraTS20_Training_045,1,train,0.2971368730068207
411,BraTS20_Training_242,1,train,0.3232782483100891
412,BraTS20_Training_223,1,train,0.23767971992492676
413,BraTS20_Training_212,1,train,0.48220139741897583
414,BraTS20_Training_321,1,train,0.43254899978637695
415,BraTS20_Training_005,1,train,0.5777592062950134
416,BraTS20_Training_278,1,train,0.4964863955974579
417,BraTS20_Training_305,1,train,0.6699573397636414
418,BraTS20_Training_092,1,train,0.3408876359462738
419,BraTS20_Training_333,1,train,0.6142884492874146
420,BraTS20_Training_324,1,train,0.5660197138786316
421,BraTS20_Training_068,1,train,0.38030216097831726
422,BraTS20_Training_315,1,train,0.6026382446289062
423,BraTS20_Training_202,1,train,0.36244288086891174
424,BraTS20_Training_356,1,train,0.4253206253051758
425,BraTS20_Training_038,1,train,0.35465937852859497
426,BraTS20_Training_248,1,train,0.3327462375164032
427,BraTS20_Training_313,1,train,0.4635635316371918
428,BraTS20_Training_100,1,train,0.3447871804237366
429,BraTS20_Training_215,1,train,0.31018996238708496
430,BraTS20_Training_244,1,train,0.3582649528980255
431,BraTS20_Training_014,1,train,0.34037065505981445
432,BraTS20_Training_090,1,train,0.5442478060722351
433,BraTS20_Training_122,1,train,0.4342467486858368
434,BraTS20_Training_176,1,train,0.44984111189842224
435,BraTS20_Training_312,1,train,0.45675769448280334
436,BraTS20_Training_275,1,train,0.7011243104934692
437,BraTS20_Training_255,1,train,0.28362393379211426
438,BraTS20_Training_049,1,train,0.3416409194469452
439,BraTS20_Training_253,1,train,0.33902856707572937
440,BraTS20_Training_070,1,train,0.42256662249565125
441,BraTS20_Training_303,1,train,0.630858838558197
442,BraTS20_Training_204,1,train,0.3912648558616638
443,BraTS20_Training_166,1,train,0.24687591195106506
444,BraTS20_Training_059,1,train,0.46285733580589294
445,BraTS20_Training_283,1,train,0.3342297375202179
446,BraTS20_Training_224,1,train,0.31022021174430847
447,BraTS20_Training_257,1,train,0.26901617646217346
448,BraTS20_Training_136,1,train,0.34465572237968445
449,BraTS20_Training_286,1,train,0.6346314549446106
450,BraTS20_Training_054,1,train,0.29779335856437683
451,BraTS20_Training_270,1,train,0.45848026871681213
452,BraTS20_Training_252,1,train,0.29861533641815186
453,BraTS20_Training_052,1,train,0.3664783239364624
454,BraTS20_Training_217,1,train,0.3761058747768402
455,BraTS20_Training_367,1,train,0.44473981857299805
456,BraTS20_Training_271,1,train,0.5206959247589111
457,BraTS20_Training_332,1,train,0.3207089602947235
458,BraTS20_Training_179,1,train,0.24187345802783966
459,BraTS20_Training_012,1,train,0.7046836614608765
460,BraTS20_Training_351,1,train,0.4084875285625458
461,BraTS20_Training_243,1,train,0.334022581577301
462,BraTS20_Training_338,1,train,0.4567851126194
463,BraTS20_Training_080,1,train,0.5922943353652954
464,BraTS20_Training_329,1,train,0.6113044619560242
465,BraTS20_Training_294,1,train,0.4773755967617035
466,BraTS20_Training_328,1,train,0.4781668782234192
467,BraTS20_Training_302,1,train,0.6563161015510559
468,BraTS20_Training_050,1,train,0.4404805302619934
469,BraTS20_Training_236,1,train,0.35860976576805115
470,BraTS20_Training_304,1,train,0.6333323121070862
471,BraTS20_Training_152,1,train,0.2757834792137146
472,BraTS20_Training_069,2,train,0.4727964997291565
473,BraTS20_Training_029,2,train,0.38313552737236023
474,BraTS20_Training_301,2,train,0.45654377341270447
475,BraTS20_Training_044,2,train,0.6464506387710571
476,BraTS20_Training_350,2,train,0.2657270133495331
477,BraTS20_Training_332,2,train,0.32094743847846985
478,BraTS20_Training_173,2,train,0.4558961093425751
479,BraTS20_Training_206,2,train,0.3790399730205536
480,BraTS20_Training_035,2,train,0.38607415556907654
481,BraTS20_Training_277,2,train,0.9856823086738586
482,BraTS20_Training_314,2,train,0.42421483993530273
483,BraTS20_Training_159,2,train,0.4307831823825836
484,BraTS20_Training_353,2,train,0.7590965628623962
485,BraTS20_Training_042,2,train,0.3496268689632416
486,BraTS20_Training_235,2,train,0.35286495089530945
487,BraTS20_Training_222,2,train,0.3712090253829956
488,BraTS20_Training_225,2,train,0.23204874992370605
489,BraTS20_Training_218,2,train,0.26085364818573
490,BraTS20_Training_227,2,train,0.4058164656162262
491,BraTS20_Training_151,2,train,0.3342932164669037
492,BraTS20_Training_132,2,train,0.37197941541671753
493,BraTS20_Training_280,2,train,0.6339024305343628
494,BraTS20_Training_018,2,train,0.5403954386711121
495,BraTS20_Training_162,2,train,0.2400810718536377
496,BraTS20_Training_351,2,train,0.3291397988796234
497,BraTS20_Training_284,2,train,0.6769346594810486
498,BraTS20_Training_329,2,train,0.5377187728881836
499,BraTS20_Training_338,2,train,0.40508413314819336
500,BraTS20_Training_369,2,train,0.2933395802974701
501,BraTS20_Training_281,2,train,0.5543738603591919
502,BraTS20_Training_331,2,train,0.4721046984195709
503,BraTS20_Training_208,2,train,0.3247053325176239
504,BraTS20_Training_149,2,train,0.27319836616516113
505,BraTS20_Training_299,2,train,0.5633162260055542
506,BraTS20_Training_182,2,train,0.6987501978874207
507,BraTS20_Training_211,2,train,0.35670337080955505
508,BraTS20_Training_255,2,train,0.3375851809978485
509,BraTS20_Training_101,2,train,0.3441259562969208
510,BraTS20_Training_248,2,train,0.32095569372177124
511,BraTS20_Training_027,2,train,0.44562217593193054
512,BraTS20_Training_108,2,train,0.40932750701904297
513,BraTS20_Training_089,2,train,0.2971510887145996
514,BraTS20_Training_081,2,train,0.42132240533828735
515,BraTS20_Training_315,2,train,0.6060857176780701
516,BraTS20_Training_017,2,train,0.3867965340614319
517,BraTS20_Training_282,2,train,0.32384228706359863
518,BraTS20_Training_348,2,train,0.37955111265182495
519,BraTS20_Training_274,2,train,0.630910336971283
520,BraTS20_Training_002,2,train,0.3717021048069
521,BraTS20_Training_307,2,train,0.6609935760498047
522,BraTS20_Training_051,2,train,0.3210425078868866
523,BraTS20_Training_045,2,train,0.2839276194572449
524,BraTS20_Training_275,2,train,0.5505359768867493
525,BraTS20_Training_303,2,train,0.4761618673801422
526,BraTS20_Training_295,2,train,0.495979368686676
527,BraTS20_Training_328,2,train,0.5455397963523865
528,BraTS20_Training_335,2,train,0.4332996904850006
529,BraTS20_Training_268,2,train,0.44295263290405273
530,BraTS20_Training_241,2,train,0.3734869956970215
531,BraTS20_Training_121,2,train,0.29508176445961
532,BraTS20_Training_253,2,train,0.3689264953136444
533,BraTS20_Training_039,2,train,0.35322460532188416
534,BraTS20_Training_363,2,train,0.26430246233940125
535,BraTS20_Training_249,2,train,0.253768652677536
536,BraTS20_Training_021,2,train,0.4946424067020416
537,BraTS20_Training_352,2,train,0.6351327300071716
538,BraTS20_Training_028,2,train,0.5126186609268188
